Tl1,Src1,Dst1,Protocol1,dure1,moy1,length1,DIS1,DIO1,DAO1,dure2,moy2,length2,DIS2,DIO2,DAO2,on,tx,rx,int,x,y,rank,attack,class
11232.999886,31,32,1,0.152,0.036,3672,0,36,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,4,42.57,1,non,normal
11233.099495,31,32,1,0.095,0.024,2448,0,24,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,4,42.57,1,non,normal
11236.197213,4,31,1,0.021,0.006,612,0,6,0,0.000,0.000,0,0,0,0,0.69,0.07,0.00,0.00,-28.5,70.45,2,non,normal
11238.227171,7,3,1,0.017,0.000,0,0,0,0,0.017,0.005,510,0,5,0,0.67,0.05,0.01,0.01,25.01,-22.50,1,non,normal
11238.227171,7,3,1,0.017,0.005,510,0,5,0,0.000,0.000,0,0,0,0,0.67,0.05,0.01,0.01,25.01,-22.50,1,non,normal
11238.266302,7,34,1,0.120,0.000,0,0,0,0,0.120,0.037,2812,0,0,37,0.73,0.08,0.02,0.01,50.03,-42.80,2,non,normal
11238.266302,7,34,1,0.120,0.037,2812,0,0,37,0.000,0.000,0,0,0,0,0.73,0.08,0.02,0.01,50.03,-42.80,2,non,normal
11240.75257,8,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.66,0.04,0.00,0.00,-37.3,-9.24,1,non,normal
11243.816692,13,35,1,0.025,0.000,0,0,0,0,0.025,0.007,714,0,7,0,0.70,0.08,0.00,0.01,75.86,37.66,2,non,normal
11243.816692,13,35,1,0.025,0.007,714,0,7,0,0.000,0.000,0,0,0,0,0.70,0.08,0.00,0.01,75.86,37.66,2,non,normal
11245.831574,5,34,1,0.116,0.029,2958,0,29,0,0.000,0.000,0,0,0,0,0.66,0.04,0.00,0.01,3.82,-41.20,1,non,normal
11246.2052,30,8,1,0.008,0.003,306,0,3,0,0.000,0.000,0,0,0,0,0.70,0.08,0.00,0.00,-65,21.35,2,non,normal
11246.879252,12,1,1,0.000,0.000,0,0,0,0,0.000,0.001,102,0,1,0,0.73,0.09,0.01,0.01,-12.2,39.91,1,non,normal
11246.879252,12,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,-12.2,39.91,1,non,normal
11247.714049,11,7,1,0.108,0.000,0,0,0,0,0.108,0.027,2754,0,27,0,0.70,0.07,0.01,0.01,73.62,-57.80,2,non,normal
11247.714049,11,7,1,0.108,0.027,2754,0,27,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,73.62,-57.80,2,non,normal
11248.75037,3,19,1,0.012,0.000,0,0,0,0,0.012,0.004,408,0,4,0,0.71,0.08,0.01,0.01,71.05,-13.60,2,non,normal
11248.75037,3,19,1,0.012,0.004,408,0,4,0,0.000,0.000,0,0,0,0,0.71,0.08,0.01,0.01,71.05,-13.60,2,non,normal
11251.526386,13,99,1,0.126,0.000,0,0,0,0,0.126,0.030,2910,0,30,0,0.72,0.09,0.00,0.01,23,63.62,2,non,normal
11251.526386,13,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.72,0.09,0.00,0.01,23,63.62,2,non,normal
11252.768781,13,12,1,0.124,0.000,0,0,0,0,0.124,0.031,3162,0,31,0,0.72,0.09,0.00,0.01,23,63.62,2,non,normal
11254.158867,6,7,1,0.071,0.018,1836,0,18,0,0.000,0.000,0,0,0,0,0.79,0.13,0.02,0.01,68.07,34.37,2,non,normal
11254.89036,3,34,1,0.020,0.000,0,0,0,0,0.020,0.007,532,0,0,7,0.74,0.10,0.01,0.01,71.05,-13.60,2,non,normal
11254.89036,3,34,1,0.020,0.007,532,0,0,7,0.000,0.000,0,0,0,0,0.74,0.10,0.01,0.01,71.05,-13.60,2,non,normal
11255.11563,30,33,1,0.017,0.000,0,0,0,0,0.017,0.006,456,0,0,6,0.71,0.09,0.00,0.00,-67.3,16.85,2,non,normal
11255.11563,30,33,1,0.017,0.006,456,0,0,6,0.000,0.000,0,0,0,0,0.71,0.09,0.00,0.00,-67.3,16.85,2,non,normal
11261.99921,18,12,1,0.012,0.000,0,0,0,0,0.012,0.004,408,0,4,0,0.75,0.12,0.01,0.01,-45,52.50,2,non,normal
11261.99921,18,12,1,0.012,0.004,408,0,4,0,0.000,0.000,0,0,0,0,0.75,0.12,0.01,0.01,-45,52.50,2,non,normal
11262.015843,18,12,1,0.012,0.000,0,0,0,0,0.012,0.004,408,0,4,0,0.75,0.12,0.01,0.01,-45,52.50,2,non,normal
11262.015843,18,12,1,0.012,0.004,408,0,4,0,0.000,0.000,0,0,0,0,0.75,0.12,0.01,0.01,-45,52.50,2,non,normal
11271.278174,30,99,1,0.126,0.000,0,0,0,0,0.126,0.030,2910,0,30,0,0.68,0.06,0.01,0.01,-22,-32.70,1,non,normal
11271.278174,30,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.68,0.06,0.01,0.01,-22,-32.70,1,non,normal
11272.533228,3,7,1,0.071,0.018,1836,0,18,0,0.000,0.000,0,0,0,0,0.73,0.10,0.01,0.01,93.91,1.85,2,non,normal
11273.204252,2,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,77.63,69.87,2,non,normal
11274.283724,14,99,1,0.126,0.000,0,0,0,0,0.126,0.030,2910,0,30,0,0.72,0.09,0.01,0.01,6.15,64.16,2,non,normal
11274.283724,14,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.72,0.09,0.01,0.01,6.15,64.16,2,non,normal
11275.452759,30,8,1,0.007,0.003,228,0,0,3,0.000,0.000,0,0,0,0,0.70,0.08,0.00,0.00,-65,21.35,2,non,normal
11275.46723,8,1,1,0.000,0.001,76,0,0,1,0.007,0.003,228,0,0,3,0.66,0.04,0.00,0.00,-37.3,-9.24,1,non,normal
11279.315365,14,35,1,0.046,0.000,0,0,0,0,0.046,0.012,1224,0,12,0,0.72,0.09,0.01,0.01,6.15,64.16,2,non,normal
11279.315365,14,35,1,0.046,0.012,1224,0,12,0,0.000,0.000,0,0,0,0,0.72,0.09,0.01,0.01,6.15,64.16,2,non,normal
11283.264962,4,33,1,0.112,0.028,2856,0,28,0,0.000,0.000,0,0,0,0,0.70,0.08,0.00,0.01,-38.9,63.24,2,non,normal
11287.783411,3,7,1,0.017,0.005,510,0,5,0,0.000,0.000,0,0,0,0,0.74,0.10,0.01,0.01,93.91,1.85,2,non,normal
11288.297979,7,11,1,0.025,0.000,0,0,0,0,0.025,0.007,714,0,7,0,0.73,0.08,0.02,0.01,50.03,-42.80,2,non,normal
11288.297979,7,11,1,0.025,0.007,714,0,7,0,0.000,0.000,0,0,0,0,0.73,0.08,0.02,0.01,50.03,-42.80,2,non,normal
11293.296805,30,16,1,0.079,0.000,0,0,0,0,0.079,0.020,2040,0,20,0,0.68,0.06,0.01,0.01,-22,-32.70,1,non,normal
11293.296805,30,16,1,0.079,0.020,2040,0,20,0,0.000,0.000,0,0,0,0,0.68,0.06,0.01,0.01,-22,-32.70,1,non,normal
11300.752715,7,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.76,0.11,0.01,0.01,49.11,0.17,1,non,normal
11302.623716,7,19,1,0.124,0.000,0,0,0,0,0.124,0.031,3162,0,31,0,0.67,0.05,0.01,0.01,25.01,-22.50,1,non,normal
11302.961229,4,18,1,0.091,0.000,0,0,0,0,0.091,0.023,2346,0,23,0,0.75,0.11,0.01,0.01,-24.3,73.62,2,non,normal
11302.961229,4,18,1,0.091,0.023,2346,0,23,0,0.000,0.000,0,0,0,0,0.75,0.11,0.01,0.01,-24.3,73.62,2,non,normal
11306.554972,3,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.10,0.01,0.01,93.91,1.85,2,non,normal
11307.355818,5,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.66,0.04,0.00,0.01,3.82,-41.20,1,non,normal
11311.941692,13,35,1,0.095,0.000,0,0,0,0,0.095,0.024,2448,0,24,0,0.70,0.08,0.00,0.01,75.86,37.66,2,non,normal
11311.941692,13,35,1,0.095,0.024,2448,0,24,0,0.000,0.000,0,0,0,0,0.70,0.08,0.00,0.01,75.86,37.66,2,non,normal
11313.743133,30,33,1,0.112,0.000,0,0,0,0,0.112,0.028,2856,0,28,0,0.71,0.09,0.00,0.00,-67.3,16.85,2,non,normal
11313.743133,30,33,1,0.112,0.028,2856,0,28,0,0.000,0.000,0,0,0,0,0.71,0.09,0.00,0.00,-67.3,16.85,2,non,normal
11316.055125,15,17,1,0.017,0.000,0,0,0,0,0.017,0.005,510,0,5,0,0.70,0.07,0.01,0.01,-60.9,-46.60,2,non,normal
11316.055125,15,17,1,0.017,0.005,510,0,5,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,-60.9,-46.60,2,non,normal
11317.138955,31,33,1,0.041,0.011,1122,0,11,0,0.000,0.000,0,0,0,0,0.71,0.07,0.01,0.01,4,42.57,1,non,normal
11317.547911,17,16,1,0.066,0.000,0,0,0,0,0.066,0.017,1734,0,17,0,0.71,0.08,0.01,0.01,-68.3,-6.47,2,non,normal
11317.547911,17,16,1,0.066,0.017,1734,0,17,0,0.000,0.000,0,0,0,0,0.71,0.08,0.01,0.01,-68.3,-6.47,2,non,normal
11319.379683,2,6,1,0.104,0.026,2652,0,26,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,77.63,69.87,2,non,normal
11320.597797,9,32,1,0.021,0.006,612,0,6,0,0.000,0.000,0,0,0,0,0.72,0.07,0.01,0.01,40.09,68.84,2,non,normal
11324.063932,12,13,1,0.012,0.000,0,0,0,0,0.012,0.004,408,0,4,0,0.73,0.09,0.01,0.01,-12.2,39.91,1,non,normal
11324.063932,12,13,1,0.012,0.004,408,0,4,0,0.000,0.000,0,0,0,0,0.73,0.09,0.01,0.01,-12.2,39.91,1,non,normal
11326.624951,15,1,1,0.000,0.000,0,0,0,0,0.000,0.001,102,0,1,0,0.66,0.04,0.00,0.01,-32.1,-20.20,1,non,normal
11326.624951,15,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.66,0.04,0.00,0.01,-32.1,-20.20,1,non,normal
11328.99935,35,14,1,0.104,0.000,0,0,0,0,0.104,0.026,2652,0,26,0,0.71,0.08,0.01,0.01,45.56,61.62,2,non,normal
11328.99935,35,14,1,0.104,0.026,2652,0,26,0,0.000,0.000,0,0,0,0,0.71,0.08,0.01,0.01,45.56,61.62,2,non,normal
11329.535537,5,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.62,0.02,0.00,0.00,6.53,-36.30,1,non,normal
11329.823705,8,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.69,0.06,0.01,0.01,-41.8,-14.20,1,non,normal
11329.966844,10,7,1,0.091,0.000,0,0,0,0,0.091,0.023,2346,0,23,0,0.73,0.10,0.01,0.01,18.59,-58.20,2,non,normal
11329.966844,10,7,1,0.091,0.023,2346,0,23,0,0.000,0.000,0,0,0,0,0.73,0.10,0.01,0.01,18.59,-58.20,2,non,normal
11330.587619,3,7,1,0.108,0.000,0,0,0,0,0.108,0.027,2754,0,27,0,0.71,0.08,0.01,0.01,71.05,-13.60,2,non,normal
11330.587619,3,7,1,0.108,0.027,2754,0,27,0,0.000,0.000,0,0,0,0,0.71,0.08,0.01,0.01,71.05,-13.60,2,non,normal
11330.997429,6,3,1,0.042,0.011,1122,0,11,0,0.000,0.000,0,0,0,0,0.78,0.12,0.02,0.01,68.07,34.37,2,non,normal
11331.030633,6,3,1,0.029,0.008,816,0,8,0,0.000,0.000,0,0,0,0,0.78,0.12,0.02,0.01,68.07,34.37,2,non,normal
11332.999215,6,99,1,0.117,0.028,2716,0,28,0,0.000,0.000,0,0,0,0,0.79,0.13,0.02,0.01,68.07,34.37,2,non,normal
11333.007871,6,99,1,0.004,0.002,194,0,2,0,0.000,0.000,0,0,0,0,0.79,0.13,0.02,0.01,68.07,34.37,2,non,normal
11333.265201,18,4,1,0.083,0.000,0,0,0,0,0.083,0.021,2142,0,21,0,0.75,0.12,0.01,0.01,-45,52.50,2,non,normal
11333.265201,18,4,1,0.083,0.021,2142,0,21,0,0.000,0.000,0,0,0,0,0.75,0.12,0.01,0.01,-45,52.50,2,non,normal
11333.282377,2,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,77.63,69.87,2,non,normal
11334.476311,6,32,1,0.029,0.008,816,0,8,0,0.000,0.000,0,0,0,0,0.79,0.13,0.02,0.01,68.07,34.37,2,non,normal
11335.979704,11,3,1,0.116,0.000,0,0,0,0,0.116,0.029,2958,0,29,0,0.70,0.07,0.01,0.01,73.62,-57.80,2,non,normal
11335.979704,11,3,1,0.116,0.029,2958,0,29,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,73.62,-57.80,2,non,normal
11338.94698,9,31,1,0.106,0.033,2508,0,0,33,0.000,0.000,0,0,0,0,0.72,0.07,0.01,0.01,40.09,68.84,2,non,normal
11338.962175,31,1,1,0.000,0.001,76,0,0,1,0.106,0.033,2508,0,0,33,0.70,0.07,0.01,0.01,4,42.57,1,non,normal
11339.216686,3,7,1,0.087,0.000,0,0,0,0,0.087,0.022,2244,0,22,0,0.74,0.10,0.01,0.01,71.05,-13.60,2,non,normal
11339.216686,3,7,1,0.087,0.022,2244,0,22,0,0.000,0.000,0,0,0,0,0.74,0.10,0.01,0.01,71.05,-13.60,2,non,normal
11345.686821,8,30,1,0.075,0.019,1938,0,19,0,0.000,0.000,0,0,0,0,0.66,0.04,0.00,0.00,-37.3,-9.24,1,non,normal
11346.9543,30,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,-65,21.35,2,non,normal
11351.653975,7,3,1,0.008,0.003,306,0,3,0,0.000,0.000,0,0,0,0,0.74,0.10,0.01,0.01,49.11,0.17,1,non,normal
11352.195259,4,31,1,0.043,0.014,1064,0,0,14,0.000,0.000,0,0,0,0,0.69,0.07,0.00,0.00,-28.5,70.45,2,non,normal
11352.21095,31,1,1,0.000,0.001,76,0,0,1,0.043,0.014,1064,0,0,14,0.70,0.07,0.01,0.01,4,42.57,1,non,normal
11352.998886,15,99,1,0.095,0.000,0,0,0,0,0.095,0.023,2231,0,23,0,0.70,0.07,0.01,0.01,-60.9,-46.60,2,non,normal
11352.998886,15,99,1,0.095,0.023,2231,0,23,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,-60.9,-46.60,2,non,normal
11353.029231,15,99,1,0.026,0.000,0,0,0,0,0.026,0.007,679,0,7,0,0.70,0.07,0.01,0.01,-60.9,-46.60,2,non,normal
11353.029231,15,99,1,0.026,0.007,679,0,7,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,-60.9,-46.60,2,non,normal
11358.511809,30,33,1,0.025,0.007,714,0,7,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,-65,21.35,2,non,normal
11363.997548,9,6,1,0.116,0.029,2958,0,29,0,0.000,0.000,0,0,0,0,0.79,0.13,0.01,0.02,40.09,68.84,2,non,normal
11364.005849,9,6,1,0.004,0.002,204,0,2,0,0.000,0.000,0,0,0,0,0.79,0.13,0.01,0.02,40.09,68.84,2,non,normal
11370.308958,14,12,1,0.079,0.000,0,0,0,0,0.079,0.020,2040,0,20,0,0.72,0.09,0.01,0.01,6.15,64.16,2,non,normal
11370.308958,14,12,1,0.079,0.020,2040,0,20,0,0.000,0.000,0,0,0,0,0.72,0.09,0.01,0.01,6.15,64.16,2,non,normal
11378.95637,15,30,1,0.066,0.000,0,0,0,0,0.066,0.017,1734,0,17,0,0.70,0.07,0.01,0.01,-60.9,-46.60,2,non,normal
11378.95637,15,30,1,0.066,0.017,1734,0,17,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,-60.9,-46.60,2,non,normal
11379.749474,4,14,1,0.058,0.000,0,0,0,0,0.058,0.015,1530,0,15,0,0.74,0.10,0.01,0.01,-38.9,63.24,2,non,normal
11387.762824,4,33,1,0.103,0.032,2432,0,0,32,0.000,0.000,0,0,0,0,0.70,0.08,0.00,0.01,-38.9,63.24,2,non,normal
11388.300865,4,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.69,0.07,0.00,0.00,-28.5,70.45,2,non,normal
11390.82556,17,15,1,0.008,0.000,0,0,0,0,0.008,0.003,306,0,3,0,0.71,0.08,0.01,0.01,-68.3,-6.47,2,non,normal
11390.82556,17,15,1,0.008,0.003,306,0,3,0,0.000,0.000,0,0,0,0,0.71,0.08,0.01,0.01,-68.3,-6.47,2,non,normal
11391.465162,5,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.62,0.02,0.00,0.00,6.53,-36.30,1,non,normal
11391.741109,9,2,1,0.071,0.018,1836,0,18,0,0.000,0.000,0,0,0,0,0.72,0.07,0.01,0.01,40.09,68.84,2,non,normal
11397.830383,30,8,1,0.008,0.003,306,0,3,0,0.000,0.000,0,0,0,0,0.70,0.08,0.00,0.00,-65,21.35,2,non,normal
11400.740233,30,33,1,0.125,0.000,0,0,0,0,0.125,0.031,3162,0,31,0,0.71,0.09,0.00,0.00,-67.3,16.85,2,non,normal
11401.757275,7,1,1,0.000,0.000,0,0,0,0,0.000,0.001,102,0,1,0,0.67,0.05,0.01,0.01,25.01,-22.50,1,non,normal
11401.757275,7,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.67,0.05,0.01,0.01,25.01,-22.50,1,non,normal
11403.322335,4,31,1,0.021,0.006,612,0,6,0,0.000,0.000,0,0,0,0,0.69,0.07,0.00,0.00,-28.5,70.45,2,non,normal
11405.836286,2,9,1,0.037,0.010,1020,0,10,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,77.63,69.87,2,non,normal
11405.996028,3,6,1,0.104,0.026,2652,0,26,0,0.000,0.000,0,0,0,0,0.73,0.10,0.01,0.01,93.91,1.85,2,non,normal
11406.004329,3,6,1,0.004,0.002,204,0,2,0,0.000,0.000,0,0,0,0,0.73,0.10,0.01,0.01,93.91,1.85,2,non,normal
11415.706604,5,34,1,0.116,0.029,2958,0,29,0,0.000,0.000,0,0,0,0,0.66,0.04,0.00,0.01,3.82,-41.20,1,non,normal
11418.577148,30,8,1,0.004,0.002,204,0,2,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,-65,21.35,2,non,normal
11418.837301,35,13,1,0.050,0.000,0,0,0,0,0.050,0.013,1326,0,13,0,0.71,0.08,0.01,0.01,45.56,61.62,2,non,normal
11426.63127,7,6,1,0.025,0.007,714,0,7,0,0.000,0.000,0,0,0,0,0.74,0.10,0.01,0.01,49.11,0.17,1,non,normal
11428.268233,13,12,1,0.054,0.000,0,0,0,0,0.054,0.014,1428,0,14,0,0.72,0.09,0.00,0.01,23,63.62,2,non,normal
11429.191904,13,35,1,0.095,0.000,0,0,0,0,0.095,0.024,2448,0,24,0,0.70,0.08,0.00,0.01,75.86,37.66,2,non,normal
11429.191904,13,35,1,0.095,0.024,2448,0,24,0,0.000,0.000,0,0,0,0,0.70,0.08,0.00,0.01,75.86,37.66,2,non,normal
11432.964072,6,9,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.79,0.13,0.02,0.01,68.07,34.37,2,non,normal
11434.750096,3,19,1,0.083,0.000,0,0,0,0,0.083,0.021,2142,0,21,0,0.71,0.08,0.01,0.01,71.05,-13.60,2,non,normal
11434.750096,3,19,1,0.083,0.021,2142,0,21,0,0.000,0.000,0,0,0,0,0.71,0.08,0.01,0.01,71.05,-13.60,2,non,normal
11436.996633,4,33,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.70,0.08,0.00,0.01,-38.9,63.24,2,non,normal
11437.013222,4,33,1,0.012,0.004,408,0,4,0,0.000,0.000,0,0,0,0,0.70,0.08,0.00,0.01,-38.9,63.24,2,non,normal
11438.724633,6,32,1,0.066,0.017,1734,0,17,0,0.000,0.000,0,0,0,0,0.78,0.12,0.02,0.01,68.07,34.37,2,non,normal
11439.495764,5,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.66,0.04,0.00,0.01,3.82,-41.20,1,non,normal
11439.82267,4,99,1,0.126,0.000,0,0,0,0,0.126,0.030,2910,0,30,0,0.74,0.10,0.01,0.01,-38.9,63.24,2,non,normal
11439.82267,4,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.74,0.10,0.01,0.01,-38.9,63.24,2,non,normal
11440.63005,7,99,1,0.126,0.000,0,0,0,0,0.126,0.030,2910,0,30,0,0.67,0.05,0.01,0.01,25.01,-22.50,1,non,normal
11440.63005,7,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.67,0.05,0.01,0.01,25.01,-22.50,1,non,normal
11441.297618,3,11,1,0.120,0.000,0,0,0,0,0.120,0.030,3060,0,30,0,0.74,0.10,0.01,0.01,71.05,-13.60,2,non,normal
11443.741729,15,33,1,0.062,0.000,0,0,0,0,0.062,0.016,1632,0,16,0,0.66,0.04,0.00,0.01,-32.1,-20.20,1,non,normal
11443.741729,15,33,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.66,0.04,0.00,0.01,-32.1,-20.20,1,non,normal
11444.675025,8,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.66,0.04,0.00,0.00,-37.3,-9.24,1,non,normal
11445.996565,2,9,1,0.025,0.007,714,0,7,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,77.63,69.87,2,non,normal
11446.087874,2,9,1,0.087,0.022,2244,0,22,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,77.63,69.87,2,non,normal
11452.806032,4,99,1,0.126,0.000,0,0,0,0,0.126,0.030,2910,0,30,0,0.75,0.11,0.01,0.01,-24.3,73.62,2,non,normal
11452.806032,4,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.75,0.11,0.01,0.01,-24.3,73.62,2,non,normal
11458.931325,35,12,1,0.123,0.000,0,0,0,0,0.123,0.038,2888,0,0,38,0.71,0.08,0.01,0.01,45.56,61.62,2,non,normal
11458.931325,35,12,1,0.123,0.038,2888,0,0,38,0.000,0.000,0,0,0,0,0.71,0.08,0.01,0.01,45.56,61.62,2,non,normal
11458.996748,13,12,1,0.033,0.000,0,0,0,0,0.033,0.011,836,0,0,11,0.72,0.09,0.00,0.01,23,63.62,2,non,normal
11458.996748,13,12,1,0.033,0.011,836,0,0,11,0.000,0.000,0,0,0,0,0.72,0.09,0.00,0.01,23,63.62,2,non,normal
11459.267318,13,12,1,0.267,0.069,5244,0,0,69,0.000,0.000,0,0,0,0,0.72,0.09,0.00,0.01,23,63.62,2,non,normal
11459.394059,13,12,1,0.394,0.000,0,0,0,0,0.394,0.161,14628,0,92,69,0.72,0.09,0.00,0.01,23,63.62,2,non,normal
11459.394059,4,12,1,0.392,0.092,9384,0,92,0,0.000,0.000,0,0,0,0,0.75,0.11,0.01,0.01,-24.3,73.62,2,non,normal
11461.587613,11,7,1,0.083,0.000,0,0,0,0,0.083,0.021,2142,0,21,0,0.70,0.07,0.01,0.01,73.62,-57.80,2,non,normal
11461.587613,11,7,1,0.083,0.021,2142,0,21,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,73.62,-57.80,2,non,normal
11462.517535,10,34,1,0.104,0.000,0,0,0,0,0.104,0.026,2652,0,26,0,0.73,0.10,0.01,0.01,18.59,-58.20,2,non,normal
11462.517535,10,34,1,0.104,0.026,2652,0,26,0,0.000,0.000,0,0,0,0,0.73,0.10,0.01,0.01,18.59,-58.20,2,non,normal
11463.824316,7,10,1,0.004,0.000,0,0,0,0,0.004,0.002,204,0,2,0,0.73,0.08,0.02,0.01,50.03,-42.80,2,non,normal
11463.824316,7,10,1,0.004,0.002,204,0,2,0,0.000,0.000,0,0,0,0,0.73,0.08,0.02,0.01,50.03,-42.80,2,non,normal
11464.618162,30,33,1,0.041,0.000,0,0,0,0,0.041,0.011,1122,0,11,0,0.71,0.09,0.00,0.00,-67.3,16.85,2,non,normal
11464.618162,30,33,1,0.041,0.011,1122,0,11,0,0.000,0.000,0,0,0,0,0.71,0.09,0.00,0.00,-67.3,16.85,2,non,normal
11469.131841,30,1,1,0.000,0.000,0,0,0,0,0.000,0.001,102,0,1,0,0.68,0.06,0.01,0.01,-22,-32.70,1,non,normal
11469.131841,30,1,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.68,0.06,0.01,0.01,-22,-32.70,1,non,normal
11469.891392,18,12,1,0.046,0.000,0,0,0,0,0.046,0.012,1224,0,12,0,0.75,0.12,0.01,0.01,-45,52.50,2,non,normal
11480.997019,14,4,1,0.000,0.000,0,0,0,0,0.000,0.001,102,0,1,0,0.72,0.09,0.01,0.01,6.15,64.16,2,non,normal
11480.997019,14,4,1,0.000,0.001,102,0,1,0,0.000,0.000,0,0,0,0,0.72,0.09,0.01,0.01,6.15,64.16,2,non,normal
11481.01779,14,4,1,0.017,0.000,0,0,0,0,0.017,0.005,510,0,5,0,0.72,0.09,0.01,0.01,6.15,64.16,2,non,normal
11481.01779,14,4,1,0.017,0.005,510,0,5,0,0.000,0.000,0,0,0,0,0.72,0.09,0.01,0.01,6.15,64.16,2,non,normal
11484.348914,31,32,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.71,0.07,0.01,0.01,4,42.57,1,non,normal
11484.830341,3,99,1,0.126,0.000,0,0,0,0,0.126,0.030,2910,0,30,0,0.71,0.08,0.01,0.01,71.05,-13.60,2,non,normal
11484.830341,3,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.71,0.08,0.01,0.01,71.05,-13.60,2,non,normal
11485.408502,3,7,1,0.008,0.003,306,0,3,0,0.000,0.000,0,0,0,0,0.74,0.10,0.01,0.01,93.91,1.85,2,non,normal
11492.46449,2,9,1,0.096,0.030,2280,0,0,30,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,77.63,69.87,2,non,normal
11492.56853,9,31,1,0.090,0.028,2128,0,0,28,0.096,0.030,2280,0,0,30,0.79,0.13,0.01,0.02,40.09,68.84,2,non,normal
11492.58428,31,1,1,0.000,0.001,76,0,0,1,0.090,0.028,2128,0,0,28,0.71,0.07,0.01,0.01,4,42.57,1,non,normal
11493.521885,15,99,1,0.126,0.000,0,0,0,0,0.126,0.030,2910,0,30,0,0.66,0.04,0.00,0.01,-32.1,-20.20,1,non,normal
11493.521885,15,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.66,0.04,0.00,0.01,-32.1,-20.20,1,non,normal
11495.921965,17,16,1,0.050,0.000,0,0,0,0,0.050,0.013,1326,0,13,0,0.71,0.08,0.01,0.01,-68.3,-6.47,2,non,normal
11496.140621,12,4,1,0.058,0.000,0,0,0,0,0.058,0.015,1530,0,15,0,0.73,0.09,0.01,0.01,-12.2,39.91,1,non,normal
11499.091073,31,9,1,0.062,0.016,1632,0,16,0,0.000,0.000,0,0,0,0,0.70,0.07,0.01,0.01,4,42.57,1,non,normal
11511.705169,30,8,1,0.071,0.018,1836,0,18,0,0.000,0.000,0,0,0,0,0.70,0.08,0.00,0.00,-65,21.35,2,non,normal
11519.462778,8,99,1,0.126,0.030,2910,0,30,0,0.000,0.000,0,0,0,0,0.66,0.04,0.00,0.00,-37.3,-9.24,1,non,normal
